Time      Roll    Pitch   Yaw
120.76991 0.9478 -1.9355 69.5284 
120.76991 1.1330 -1.9836 69.4596 
120.76991 1.2742 -2.0637 69.4064 
120.76991 1.3479 -2.1336 69.3774 
120.76991 1.4909 -2.2169 69.3395 
120.76991 1.6535 -2.2954 69.3309 
120.76991 1.7258 -2.3318 69.3375 
120.76991 1.8094 -2.3821 69.3220 
120.76992 1.8533 -2.4372 69.3166 
120.76992 1.9159 -2.4489 69.3042 
120.76992 2.0187 -2.4674 69.2865 
120.76992 2.1314 -2.4894 69.2558 
120.76992 2.1973 -2.5113 69.2636 
120.76992 2.2160 -2.5306 69.2599 
120.76992 2.2779 -2.5591 69.2673 
120.76992 2.3227 -2.5708 69.2823 
120.76992 2.3737 -2.5888 69.3107 
120.76993 2.3971 -2.5916 69.3548 
120.76993 2.3878 -2.6073 69.3937 
120.76993 2.3597 -2.6383 69.4466 
120.76993 2.3159 -2.6683 69.5135 
120.76993 2.3053 -2.6664 69.5597 
120.76993 2.2976 -2.6476 69.6154 
120.76993 2.2433 -2.6428 69.6837 
120.76993 2.1904 -2.6468 69.7436 
120.76993 2.1530 -2.6248 69.7988 
120.76994 2.1417 -2.6014 69.8378 
120.76994 2.1530 -2.5724 69.8716 
120.76994 2.1427 -2.5220 69.8953 
120.76994 2.1340 -2.4758 69.9152 
120.76994 2.1194 -2.4307 69.9540 
120.76994 2.0939 -2.3995 70.0240 
120.76994 2.0267 -2.3738 70.1224 
120.76994 1.8894 -2.3448 70.1589 
120.76995 1.6791 -2.2478 70.1948 
120.76995 1.4582 -2.1273 70.2851 
120.76995 1.2672 -2.0093 70.3663 
120.76995 1.0450 -1.9317 70.4162 
120.76995 0.7870 -1.8611 70.4302 
120.76995 0.4653 -1.7728 70.4407 
120.76995 0.1791 -1.6865 70.4698 
120.76995 -0.1218 -1.6049 70.4831 
120.76995 -0.3704 -1.5417 70.5093 
120.76996 -0.6104 -1.4455 70.5431 
120.76996 -0.8763 -1.3244 70.5494 
120.76996 -1.1002 -1.2096 70.5285 
120.76996 -1.3549 -1.1029 70.5235 
120.76996 -1.5672 -0.9861 70.5179 
120.76996 -1.7967 -0.8724 70.5243 
120.76996 -1.9806 -0.7752 70.5173 
120.76996 -2.1715 -0.6771 70.5036 
120.76997 -2.3188 -0.5779 70.5186 
120.76997 -2.4430 -0.4926 70.4864 
120.76997 -2.5640 -0.3798 70.4302 
120.76997 -2.6684 -0.2662 70.3583 
120.76997 -2.7916 -0.1984 70.3141 
120.76997 -2.8872 -0.1250 70.2831 
120.76997 -3.0316 -0.0564 70.2561 
120.76997 -3.1981 -0.0192 70.2811 
120.76997 -3.3081 -0.0141 70.2872 
120.76998 -3.4012 0.0279 70.2668 
120.76998 -3.4566 0.0588 70.2242 
120.76998 -3.4690 0.1014 70.1606 
120.76998 -3.4108 0.1270 70.0714 
120.76998 -3.3411 0.1224 69.9706 
120.76998 -3.2957 0.0759 69.9761 
120.76998 -3.2379 0.0219 70.0312 
120.76998 -3.2127 -0.0611 70.0607 
120.76998 -3.2067 -0.1290 70.1234 
120.76999 -3.1660 -0.1751 70.1368 
120.76999 -3.0754 -0.1675 70.1430 
120.76999 -2.9343 -0.1501 70.1285 
120.76999 -2.7922 -0.1159 70.0876 
120.76999 -2.7177 -0.1208 70.0733 
120.76999 -2.6919 -0.1412 70.0521 
120.76999 -2.6630 -0.2185 70.0293 
120.76999 -2.6178 -0.3472 70.0118 
120.77000 -2.5587 -0.4594 69.9951 
120.77000 -2.5062 -0.5403 69.9928 
120.77000 -2.4167 -0.5297 69.9739 
120.77000 -2.2936 -0.4955 69.8803 
120.77000 -2.1417 -0.5060 69.8038 
120.77000 -2.0405 -0.5927 69.7577 
120.77000 -2.0083 -0.6938 69.7257 
120.77000 -1.9738 -0.7870 69.7183 
120.77000 -1.8982 -0.8383 69.7391 
120.77001 -1.6775 -0.8818 69.7225 
120.77001 -1.3336 -0.9273 69.5876 
120.77001 -1.0680 -0.9593 69.5074 
120.77001 -0.8565 -0.9948 69.4474 
120.77001 -0.6754 -1.0576 69.3543 
120.77001 -0.4986 -1.1055 69.2404 
120.77001 -0.3308 -1.1442 69.1452 
120.77001 -0.1746 -1.1972 69.0851 
120.77001 -0.0082 -1.2924 69.1048 
120.77002 0.2184 -1.4470 69.1629 
120.77002 0.3901 -1.5791 69.2061 
120.77002 0.5382 -1.6851 69.2015 
120.77002 0.6929 -1.8016 69.1417 
120.77002 0.8680 -1.8967 69.0396 
120.77002 1.0532 -1.9653 68.9483 
120.77002 1.2333 -2.0391 68.8794 
120.77002 1.3501 -2.1073 68.8421 
120.77003 1.4554 -2.1641 68.8401 
120.77003 1.5905 -2.2378 68.8344 
120.77003 1.7241 -2.3082 68.8486 
120.77003 1.8040 -2.3857 68.8427 
120.77003 1.8741 -2.4443 68.8317 
120.77003 1.9369 -2.5132 68.8179 
120.77003 1.9941 -2.5184 68.8067 
120.77003 2.1000 -2.5393 68.7658 
120.77003 2.2222 -2.5657 68.7320 
120.77004 2.2997 -2.5762 68.7148 
120.77004 2.3328 -2.5871 68.7240 
120.77004 2.3974 -2.6147 68.7341 
120.77004 2.4658 -2.6284 68.7494 
120.77004 2.4789 -2.6331 68.7885 
120.77004 2.4849 -2.6276 68.8496 
120.77004 2.4721 -2.6566 68.9016 
120.77004 2.4475 -2.6778 68.9583 
120.77004 2.4349 -2.6732 69.0199 
120.77005 2.4088 -2.6733 69.0711 
120.77005 2.3987 -2.6645 69.1144 
120.77005 2.3891 -2.6152 69.1356 
120.77005 2.4107 -2.5695 69.1630 
120.77005 2.4419 -2.5259 69.1914 
120.77005 2.4216 -2.4863 69.2394 
120.77005 2.4082 -2.4461 69.2769 
120.77005 2.3776 -2.4070 69.3057 
120.77006 2.3177 -2.3753 69.3801 
120.77006 2.2328 -2.3572 69.4785 
120.77006 2.1520 -2.3671 69.5440 
120.77006 2.0332 -2.3337 69.5926 
120.77006 1.8807 -2.2386 69.5976 
120.77006 1.6840 -2.1193 69.6318 
120.77006 1.4760 -2.0194 69.7100 
120.77006 1.2580 -1.9392 69.7901 
120.77006 1.0187 -1.8742 69.8384 
120.77007 0.7566 -1.7951 69.8476 
120.77007 0.4694 -1.7148 69.8572 
120.77007 0.1408 -1.6376 69.8668 
120.77007 -0.1479 -1.5738 69.8867 
120.77007 -0.3831 -1.4732 69.9299 
120.77007 -0.5922 -1.3728 69.9711 
120.77007 -0.8323 -1.2421 69.9722 
120.77007 -1.0707 -1.1175 69.9624 
120.77008 -1.2792 -0.9982 69.9806 
120.77008 -1.5251 -0.8919 70.0055 
120.77008 -1.7625 -0.8140 70.0055 
120.77008 -1.9680 -0.7037 70.0194 
120.77008 -2.1150 -0.5947 69.9807 
120.77008 -2.2723 -0.4901 69.9491 
120.77008 -2.3904 -0.3927 69.9155 
120.77008 -2.5230 -0.3135 69.8723 
120.77008 -2.6842 -0.2030 69.8389 
120.77009 -2.8709 -0.1445 69.8372 
120.77009 -3.0384 -0.0749 69.8328 
120.77009 -3.1748 -0.0215 69.8193 
120.77009 -3.2871 0.0097 69.7913 
120.77009 -3.3447 0.0653 69.7471 
120.77009 -3.3569 0.1541 69.6561 
120.77009 -3.3254 0.1934 69.5873 
120.77009 -3.3090 0.2328 69.5220 
120.77009 -3.3049 0.1988 69.5191 
120.77010 -3.3134 0.1538 69.5721 
120.77010 -3.2869 0.0385 69.6321 
120.77010 -3.2630 -0.0792 69.6531 
120.77010 -3.2043 -0.1594 69.6339 
120.77010 -3.1546 -0.1766 69.6284 
120.77010 -3.0467 -0.1575 69.5997 
120.77010 -2.9027 -0.1161 69.5480 
120.77010 -2.7702 -0.1037 69.5126 
120.77011 -2.7482 -0.1560 69.5434 
120.77011 -2.7192 -0.1815 69.5831 
120.77011 -2.6865 -0.2353 69.6195 
120.77011 -2.6319 -0.3261 69.6048 
120.77011 -2.5670 -0.4387 69.5855 
120.77011 -2.4283 -0.5050 69.5030 
120.77011 -2.2819 -0.5022 69.4329 
120.77011 -2.1413 -0.4563 69.3822 
120.77011 -2.0468 -0.4565 69.3477 
120.77012 -2.0159 -0.5405 69.2995 
120.77012 -1.9821 -0.6397 69.2847 
120.77012 -1.9286 -0.7516 69.2653 
120.77012 -1.8208 -0.7915 69.3085 
120.77012 -1.6288 -0.7830 69.3071 
120.77012 -1.3522 -0.8169 69.1918 
120.77012 -1.1064 -0.8850 69.0973 
120.77012 -0.9289 -0.9144 69.0664 
120.77012 -0.7307 -0.9702 69.0056 
120.77013 -0.4856 -1.0296 68.9159 
120.77013 -0.2648 -1.0940 68.8397 
120.77013 -0.0268 -1.1456 68.7960 
120.77013 0.1090 -1.1893 68.7630 
120.77013 0.2253 -1.3090 68.7578 
120.77013 0.3685 -1.4970 68.7771 
120.77013 0.5525 -1.5794 68.8006 
120.77013 0.7479 -1.6796 68.7618 
120.77014 0.9570 -1.7766 68.6692 
120.77014 1.1674 -1.8385 68.6120 
120.77014 1.3164 -1.8956 68.5614 
120.77014 1.4855 -1.9698 68.4906 
120.77014 1.5455 -2.0338 68.4671 
120.77014 1.6644 -2.1530 68.4271 
120.77014 1.8141 -2.2566 68.4027 
120.77014 1.9353 -2.3191 68.4189 
120.77014 2.0439 -2.3523 68.4051 
120.77015 2.1301 -2.4311 68.3965 
120.77015 2.2058 -2.4779 68.4073 
120.77015 2.3062 -2.5179 68.4068 
120.77015 2.3937 -2.5307 68.3908 
120.77015 2.5048 -2.5452 68.3571 
120.77015 2.5301 -2.5563 68.3653 
120.77015 2.5677 -2.5778 68.3489 
120.77015 2.6361 -2.6007 68.3519 
120.77015 2.6763 -2.6128 68.3944 
120.77016 2.6861 -2.5965 68.4456 
120.77016 2.6730 -2.5998 68.5182 
120.77016 2.6732 -2.6193 68.5686 
120.77016 2.6480 -2.6226 68.6329 
120.77016 2.6328 -2.6254 68.6789 
120.77016 2.6125 -2.6371 68.7199 
120.77016 2.5770 -2.6297 68.7801 
120.77016 2.5858 -2.6039 68.7855 
120.77017 2.6036 -2.5704 68.8021 
120.77017 2.5957 -2.5425 68.8422 
120.77017 2.6086 -2.5099 68.8730 
120.77017 2.5854 -2.4770 68.9000 
120.77017 2.5720 -2.4259 68.9513 
120.77017 2.4775 -2.4038 69.0288 
120.77017 2.4106 -2.3962 69.1285 
120.77017 2.3102 -2.3891 69.1931 
120.77017 2.1790 -2.3410 69.2004 
120.77018 1.9806 -2.2442 69.2025 
120.77018 1.7645 -2.1256 69.2584 
120.77018 1.5433 -2.0095 69.3584 
120.77018 1.3123 -1.9271 69.4262 
120.77018 1.0615 -1.8601 69.4623 
120.77018 0.7999 -1.7634 69.5109 
120.77018 0.4877 -1.6742 69.5276 
120.77018 0.1670 -1.6078 69.5382 
120.77018 -0.0954 -1.5468 69.5634 
120.77019 -0.3285 -1.4591 69.6033 
120.77019 -0.5561 -1.3403 69.6406 
120.77019 -0.7979 -1.1866 69.6294 
120.77019 -1.0034 -1.0558 69.6116 
120.77019 -1.2262 -0.9535 69.6160 
120.77019 -1.4403 -0.8398 69.6123 
120.77019 -1.6166 -0.7204 69.5925 
120.77019 -1.7869 -0.6179 69.5611 
120.77020 -1.9536 -0.5088 69.5177 
120.77020 -2.1323 -0.4027 69.4980 
120.77020 -2.3304 -0.3169 69.4899 
120.77020 -2.5027 -0.2438 69.4935 
120.77020 -2.6925 -0.1554 69.5149 
120.77020 -2.8535 -0.1003 69.5321 
120.77020 -3.0078 -0.0438 69.5259 
120.77020 -3.0865 0.0333 69.4648 
120.77020 -3.1343 0.1340 69.4114 
120.77021 -3.1785 0.2669 69.3009 
120.77021 -3.2527 0.3449 69.2257 
120.77021 -3.3141 0.3345 69.1869 
120.77021 -3.3426 0.3139 69.2070 
120.77021 -3.4020 0.2675 69.2697 
120.77021 -3.3958 0.1610 69.3538 
120.77021 -3.3452 0.0626 69.3475 
120.77021 -3.1898 0.0072 69.3093 
120.77022 -3.0287 0.0292 69.2171 
120.77022 -2.8936 0.0614 69.1876 
120.77022 -2.8612 0.0288 69.1920 
120.77022 -2.8447 -0.0042 69.2283 
120.77022 -2.8376 -0.0591 69.3011 
120.77022 -2.8532 -0.1092 69.3676 
120.77022 -2.7866 -0.1193 69.4106 
120.77022 -2.7188 -0.1419 69.3815 
120.77022 -2.5613 -0.1915 69.2535 
120.77023 -2.3734 -0.2411 69.1681 
120.77023 -2.2535 -0.2591 69.1375 
120.77023 -2.2114 -0.2990 69.1209 
120.77023 -2.1996 -0.3518 69.1131 
120.77023 -2.1454 -0.4543 69.1182 
120.77023 -2.0928 -0.5722 69.0916 
120.77023 -2.0085 -0.6388 69.0480 
120.77023 -1.8663 -0.6426 68.9793 
120.77023 -1.6821 -0.6008 68.8935 
120.77024 -1.4986 -0.5923 68.8042 
120.77024 -1.3562 -0.6549 68.7602 
120.77024 -1.1521 -0.6870 68.7288 
120.77024 -0.9162 -0.7294 68.7993 
120.77024 -0.7057 -0.8292 68.8659 
120.77024 -0.4968 -0.8958 68.8369 
120.77024 -0.3273 -0.9592 68.7490 
120.77024 -0.0543 -0.9494 68.5930 
120.77025 0.1654 -1.0085 68.4781 
120.77025 0.2827 -1.1561 68.4366 
120.77025 0.3570 -1.3093 68.4013 
120.77025 0.5087 -1.4854 68.3327 
120.77025 0.6719 -1.5755 68.3315 
120.77025 0.8827 -1.6537 68.3788 
120.77025 1.0999 -1.7575 68.3647 
120.77025 1.2942 -1.8366 68.3178 
120.77025 1.4642 -1.8954 68.2406 
120.77026 1.6427 -1.9307 68.1860 
120.77026 1.6827 -1.9547 68.1938 
120.77026 1.7823 -2.0601 68.1544 
120.77026 1.8947 -2.1553 68.1115 
120.77026 2.0061 -2.2385 68.1123 
120.77026 2.0806 -2.2785 68.1033 
120.77026 2.1585 -2.3347 68.1002 
120.77026 2.2475 -2.3899 68.0997 
120.77026 2.3341 -2.3922 68.0933 
120.77027 2.4529 -2.4126 68.0654 
120.77027 2.5140 -2.4199 68.0414 
120.77027 2.5278 -2.4363 68.0448 
120.77027 2.5721 -2.4523 68.0503 
120.77027 2.6134 -2.4504 68.0793 
120.77027 2.6357 -2.4307 68.1170 
120.77027 2.6378 -2.4076 68.1926 
120.77027 2.6318 -2.4283 68.2475 
120.77028 2.6108 -2.4496 68.3144 
120.77028 2.5969 -2.4837 68.3861 
120.77028 2.5644 -2.4984 68.4374 
120.77028 2.5482 -2.4758 68.4809 
120.77028 2.5497 -2.4384 68.5220 
120.77028 2.5571 -2.3958 68.5753 
120.77028 2.5623 -2.3528 68.5989 
120.77028 2.5795 -2.3061 68.6380 
120.77028 2.5776 -2.2680 68.6911 
120.77029 2.5596 -2.2364 68.7478 
120.77029 2.4691 -2.2438 68.8517 
120.77029 2.3937 -2.2499 68.9529 
120.77029 2.3077 -2.2626 69.0311 
120.77029 2.1801 -2.2286 69.0255 
120.77029 2.0138 -2.1119 69.0304 
120.77029 1.8164 -2.0060 69.1025 
120.77029 1.5907 -1.9143 69.2107 
120.77029 1.3637 -1.8669 69.2785 
120.77030 1.1475 -1.7979 69.2964 
120.77030 0.8913 -1.7075 69.3185 
120.77030 0.6048 -1.6165 69.3251 
120.77030 0.3027 -1.5463 69.3358 
120.77030 0.0323 -1.4710 69.3550 
120.77030 -0.2128 -1.3839 69.3750 
120.77030 -0.4776 -1.2734 69.4044 
120.77030 -0.7040 -1.1411 69.4048 
120.77031 -0.9399 -1.0123 69.3805 
120.77031 -1.1769 -0.8985 69.3776 
120.77031 -1.4001 -0.7867 69.3943 
120.77031 -1.5592 -0.6902 69.3539 
120.77031 -1.7347 -0.5800 69.3006 
120.77031 -1.9037 -0.4698 69.2461 
120.77031 -2.1160 -0.3518 69.2512 
120.77031 -2.3132 -0.2599 69.2557 
120.77031 -2.5282 -0.1932 69.2599 
120.77032 -2.7110 -0.1210 69.2531 
120.77032 -2.8475 -0.0689 69.2477 
120.77032 -2.9440 0.0004 69.1999 
120.77032 -2.9934 0.0863 69.1345 
120.77032 -3.0400 0.2193 69.0419 
120.77032 -3.0688 0.3149 68.9438 
120.77032 -3.2025 0.3703 68.8939 
120.77032 -3.2728 0.3615 68.8902 
120.77033 -3.3484 0.3149 68.9226 
120.77033 -3.4335 0.2717 68.9811 
120.77033 -3.4374 0.1758 68.9854 
120.77033 -3.3080 0.0819 68.9892 
120.77033 -3.1627 0.0503 68.8996 
120.77033 -2.9460 0.0705 68.8213 
120.77033 -2.8484 0.0985 68.8192 
120.77033 -2.8540 0.0518 68.8644 
120.77033 -2.8502 -0.0124 68.9427 
120.77034 -2.8529 -0.0613 69.0311 
120.77034 -2.8370 -0.0929 69.0901 
120.77034 -2.7840 -0.0771 69.0888 
120.77034 -2.6628 -0.0900 69.0162 
120.77034 -2.5061 -0.1280 68.8952 
120.77034 -2.3784 -0.2094 68.8173 
120.77034 -2.3205 -0.2798 68.8202 
120.77034 -2.3218 -0.3216 68.8232 
120.77034 -2.3275 -0.3937 68.8296 
120.77035 -2.2748 -0.4582 68.8052 
120.77035 -2.1798 -0.5295 68.7419 
120.77035 -2.0361 -0.5439 68.6367 
120.77035 -1.8839 -0.5255 68.5592 
120.77035 -1.7204 -0.5261 68.5316 
120.77035 -1.6527 -0.5995 68.5090 
120.77035 -1.4695 -0.7245 68.4414 
120.77035 -1.2649 -0.8167 68.4662 
120.77036 -1.0398 -0.8268 68.5368 
120.77036 -0.8278 -0.9019 68.5363 
120.77036 -0.6340 -0.9994 68.4732 
120.77036 -0.4042 -0.9992 68.3448 
120.77036 -0.1680 -1.0234 68.2321 
120.77036 0.0002 -1.1450 68.1784 
120.77036 0.0889 -1.2905 68.1327 
120.77036 0.2580 -1.4820 68.0638 
120.77036 0.4491 -1.6188 68.0610 
120.77037 0.6400 -1.6856 68.1273 
120.77037 0.8302 -1.7859 68.0988 
120.77037 0.9992 -1.8912 68.0575 
120.77037 1.2086 -1.9607 67.9621 
120.77037 1.4027 -1.9991 67.8775 
120.77037 1.5827 -2.0367 67.8239 
120.77037 1.6829 -2.0844 67.8044 
120.77037 1.7793 -2.1650 67.7463 
120.77037 1.8769 -2.2796 67.7058 
120.77038 1.9906 -2.3838 67.7245 
120.77038 2.0515 -2.4506 67.7588 
120.77038 2.1252 -2.4877 67.7689 
120.77038 2.1929 -2.5141 67.7590 
120.77038 2.2580 -2.5335 67.7605 
120.77038 2.3124 -2.5429 67.7210 
120.77038 2.4118 -2.5590 67.6755 
120.77038 2.4820 -2.5393 67.6325 
120.77039 2.4860 -2.5373 67.6337 
120.77039 2.5363 -2.5470 67.6402 
120.77039 2.5710 -2.5241 67.6591 
120.77039 2.6076 -2.4928 67.7093 
120.77039 2.5900 -2.5096 67.7726 
120.77039 2.5538 -2.5237 67.8347 
120.77039 2.5295 -2.5559 67.9015 
120.77039 2.5062 -2.5544 67.9785 
120.77039 2.4688 -2.5701 68.0459 
120.77040 2.4435 -2.5583 68.0911 
120.77040 2.4657 -2.5199 68.1244 
120.77040 2.4624 -2.4623 68.1507 
120.77040 2.4470 -2.4305 68.1843 
120.77040 2.4625 -2.3792 68.2283 
120.77040 2.4474 -2.3271 68.2799 
120.77040 2.4206 -2.2757 68.3263 
120.77040 2.3718 -2.2678 68.4069 
120.77040 2.2659 -2.2792 68.4939 
120.77041 2.1355 -2.2445 68.5233 
120.77041 1.9293 -2.1598 68.5157 
120.77041 1.7277 -2.0396 68.6031 
120.77041 1.4944 -1.9329 68.7031 
120.77041 1.2756 -1.8677 68.7590 
120.77041 1.0475 -1.8126 68.7831 
120.77041 0.7902 -1.7483 68.8115 
120.77041 0.5005 -1.6554 68.8192 
120.77042 0.1873 -1.5693 68.8332 
120.77042 -0.0976 -1.4990 68.8813 
120.77042 -0.3466 -1.4152 68.9249 
120.77042 -0.5838 -1.3006 68.9613 
120.77042 -0.8134 -1.1830 68.9819 
120.77042 -1.0461 -1.0618 68.9687 
120.77042 -1.2291 -0.9562 68.9668 
120.77042 -1.3898 -0.8508 68.9449 
120.77042 -1.5872 -0.7280 68.9112 
120.77043 -1.7811 -0.6121 68.8834 
120.77043 -1.9573 -0.4923 68.8522 
120.77043 -2.1304 -0.3720 68.8461 
120.77043 -2.3149 -0.2859 68.8779 
120.77043 -2.5378 -0.2286 68.9085 
120.77043 -2.7236 -0.1529 68.9273 
120.77043 -2.8654 -0.0922 68.9139 
120.77043 -2.9475 -0.0265 68.8696 
120.77043 -3.0136 0.0850 68.8221 
120.77044 -3.0314 0.2198 68.7103 
120.77044 -3.1541 0.2804 68.6447 
120.77044 -3.2674 0.3381 68.5922 
120.77044 -3.3789 0.3240 68.5950 
120.77044 -3.4755 0.2701 68.6532 
120.77044 -3.5119 0.2358 68.6705 
120.77044 -3.4748 0.1819 68.6509 
120.77044 -3.3467 0.1302 68.6013 
120.77045 -3.1502 0.1163 68.5146 
120.77045 -2.9937 0.1252 68.4541 
120.77045 -2.9535 0.0965 68.4922 
120.77045 -2.9299 0.0430 68.5515 
120.77045 -2.9548 -0.0077 68.6390 
120.77045 -2.9525 -0.0422 68.7140 
120.77045 -2.8912 -0.0514 68.7049 
120.77045 -2.7601 -0.0359 68.6566 
120.77045 -2.6015 -0.0558 68.5490 
120.77046 -2.4726 -0.1063 68.4882 
120.77046 -2.4013 -0.2103 68.4530 
120.77046 -2.3543 -0.2928 68.4631 
120.77046 -2.3854 -0.3858 68.4912 
120.77046 -2.3912 -0.4697 68.4677 
120.77046 -2.3182 -0.5211 68.4342 
120.77046 -2.1422 -0.5457 68.3320 
120.77046 -1.9431 -0.5173 68.2195 
120.77047 -1.7931 -0.5086 68.1897 
120.77047 -1.7268 -0.5683 68.1828 
120.77047 -1.6229 -0.6837 68.1474 
120.77047 -1.4352 -0.8044 68.1418 
120.77047 -1.2043 -0.8228 68.1823 
120.77047 -0.9442 -0.8647 68.2112 
120.77047 -0.7105 -0.9708 68.1317 
120.77047 -0.4765 -0.9885 67.9900 
120.77047 -0.2529 -0.9702 67.8558 
120.77048 -0.0707 -0.9991 67.7504 
120.77048 0.0409 -1.1154 67.6970 
120.77048 0.1893 -1.3224 67.6598 
120.77048 0.3815 -1.4863 67.6948 
120.77048 0.5756 -1.6040 67.7874 
120.77048 0.7378 -1.6954 67.7935 
120.77048 0.8937 -1.8255 67.7461 
120.77048 1.0961 -1.9168 67.6751 
120.77048 1.3089 -1.9508 67.5871 
120.77049 1.4763 -1.9949 67.5150 
120.77049 1.5810 -2.0350 67.5110 
120.77049 1.6569 -2.1205 67.4642 
120.77049 1.7800 -2.2272 67.3976 
120.77049 1.9164 -2.3345 67.4037 
120.77049 2.0096 -2.3673 67.4425 
120.77049 2.1217 -2.4205 67.4414 
120.77049 2.2111 -2.4770 67.4462 
120.77050 2.2969 -2.4952 67.4242 
120.77050 2.4070 -2.5020 67.3770 
120.77050 2.5301 -2.5090 67.3308 
120.77050 2.5652 -2.5128 67.3143 
120.77050 2.6165 -2.5380 67.3311 
120.77050 2.6487 -2.5584 67.3303 
120.77050 2.6871 -2.5765 67.3621 
120.77050 2.6905 -2.5759 67.4376 
120.77050 2.6665 -2.5906 67.5085 
120.77051 2.6620 -2.6132 67.5414 
120.77051 2.6333 -2.6399 67.6050 
120.77051 2.6147 -2.6560 67.6667 
120.77051 2.6225 -2.6499 67.6746 
120.77051 2.6425 -2.6191 67.6973 
120.77051 2.6433 -2.5817 67.7114 
120.77051 2.6394 -2.5346 67.7544 
120.77051 2.6315 -2.4904 67.7817 
120.77051 2.6497 -2.4449 67.8251 
120.77052 2.6175 -2.4228 67.8761 
120.77052 2.5419 -2.4129 67.9568 
120.77052 2.4587 -2.4174 68.0463 
120.77052 2.3985 -2.4299 68.1436 
120.77052 2.3451 -2.4028 68.2037 
120.77052 2.2304 -2.3240 68.1947 
120.77052 2.0478 -2.1968 68.2108 
120.77052 1.8094 -2.0794 68.2940 
120.77053 1.6112 -2.0232 68.3985 
120.77053 1.4000 -1.9537 68.4540 
120.77053 1.2600 -1.8912 68.4368 
120.77053 1.0703 -1.7866 68.4417 
120.77053 0.8244 -1.6586 68.4293 
120.77053 0.4842 -1.5505 68.4266 
120.77053 0.1234 -1.5085 68.4668 
120.77053 -0.1604 -1.4341 68.5578 
120.77053 -0.3771 -1.3310 68.6437 
120.77054 -0.6369 -1.2120 68.6750 
120.77054 -0.9091 -1.0816 68.7359 
120.77054 -1.0992 -0.9514 68.7595 
120.77054 -1.2580 -0.8460 68.7560 
120.77054 -1.4262 -0.7353 68.7114 
120.77054 -1.5596 -0.6021 68.6222 
120.77054 -1.7602 -0.5062 68.5667 
120.77054 -1.9407 -0.3904 68.5492 
120.77054 -2.1220 -0.2843 68.5594 
120.77055 -2.3409 -0.2234 68.6005 
120.77055 -2.5484 -0.1804 68.6209 
120.77055 -2.7045 -0.1330 68.6206 
120.77055 -2.7924 -0.0726 68.5589 
120.77055 -2.8357 0.0293 68.4842 
120.77055 -2.8420 0.1698 68.3855 
120.77055 -2.8915 0.2585 68.3237 
120.77055 -2.9897 0.3075 68.2825 
120.77056 -3.0912 0.2957 68.2924 
120.77056 -3.1898 0.2457 68.3401 
120.77056 -3.2260 0.1953 68.3844 
120.77056 -3.1609 0.1444 68.3714 
120.77056 -3.0137 0.0837 68.3257 
120.77056 -2.8021 0.0794 68.2221 
120.77056 -2.6396 0.1131 68.1460 
120.77056 -2.5955 0.0902 68.1785 
120.77056 -2.5977 0.0332 68.2483 
120.77057 -2.6119 -0.0390 68.3541 
120.77057 -2.5891 -0.1063 68.4233 
120.77057 -2.5235 -0.1178 68.4385 
120.77057 -2.3906 -0.1103 68.3655 
120.77057 -2.2517 -0.1097 68.2452 
120.77057 -2.1283 -0.1683 68.1525 
120.77057 -2.0738 -0.2690 68.1285 
120.77057 -2.0607 -0.3586 68.1451 
120.77058 -2.0662 -0.4554 68.1775 
120.77058 -2.0088 -0.5389 68.1714 
120.77058 -1.9246 -0.5842 68.1139 
120.77058 -1.7487 -0.5897 68.0099 
120.77058 -1.5672 -0.5581 67.9315 
120.77058 -1.4513 -0.5582 67.8882 
120.77058 -1.4024 -0.6280 67.8804 
120.77058 -1.2780 -0.7582 67.8371 
120.77058 -1.0643 -0.8629 67.8337 
120.77059 -0.8295 -0.8618 67.9108 
120.77059 -0.5427 -0.9082 67.9461 
120.77059 -0.3004 -0.9682 67.8637 
120.77059 -0.0661 -0.9773 67.7320 
120.77059 0.1483 -0.9569 67.6219 
120.77059 0.2510 -1.0050 67.5126 
120.77059 0.3430 -1.1404 67.5183 
120.77059 0.5348 -1.3603 67.4992 
120.77059 0.7162 -1.4883 67.5482 
120.77060 0.8850 -1.5646 67.6479 
120.77060 1.0422 -1.6940 67.6305 
120.77060 1.2155 -1.8199 67.5846 
120.77060 1.4369 -1.8662 67.4982 
120.77060 1.6467 -1.9040 67.4582 
120.77060 1.7763 -1.9569 67.4133 
120.77060 1.8201 -2.0371 67.3909 
120.77060 1.9399 -2.1415 67.3216 
120.77061 2.0428 -2.2650 67.3175 
120.77061 2.1142 -2.3654 67.3503 
120.77061 2.1926 -2.4317 67.3773 
120.77061 2.2815 -2.4384 67.3902 
120.77061 2.3644 -2.4613 67.4061 
120.77061 2.4729 -2.4824 67.3633 
120.77061 2.6277 -2.4821 67.2874 
120.77061 2.7545 -2.4923 67.2453 
120.77061 2.7735 -2.4965 67.2449 
120.77062 2.8108 -2.5271 67.2439 
120.77062 2.8526 -2.5328 67.2590 
120.77062 2.8549 -2.5393 67.3086 
120.77062 2.8409 -2.5466 67.3863 
120.77062 2.8218 -2.6026 67.4553 
120.77062 2.7920 -2.6507 67.5137 
120.77062 2.7934 -2.6714 67.5386 
120.77062 2.8095 -2.6553 67.5753 
120.77062 2.8139 -2.6441 67.6035 
120.77063 2.8195 -2.6166 67.6206 
120.77063 2.8271 -2.5781 67.6585 
